date,county,state,fips,cases,deaths
2020-07-24,Ouray,Colorado,08091,12,1
2020-07-24,Park,Colorado,08093,37,1
2020-07-24,Phillips,Colorado,08095,19,0
2020-07-24,Pitkin,Colorado,08097,148,2
2020-07-24,Prowers,Colorado,08099,45,0
2020-07-24,Pueblo,Colorado,08101,548,33
2020-07-24,Rio Blanco,Colorado,08103,6,0
2020-07-24,Rio Grande,Colorado,08105,86,2
2020-07-24,Routt,Colorado,08107,94,6
2020-07-24,Saguache,Colorado,08109,107,2
2020-07-24,San Juan,Colorado,08111,2,0
2020-07-24,San Miguel,Colorado,08113,70,0
2020-07-24,Sedgwick,Colorado,08115,11,0
2020-07-24,Summit,Colorado,08117,313,4
2020-07-24,Teller,Colorado,08119,89,2
2020-07-24,Washington,Colorado,08121,46,0
2020-07-24,Weld,Colorado,08123,3353,139
2020-07-24,Yuma,Colorado,08125,56,0
2020-07-25,Adams,Colorado,08001,5535,167
2020-07-25,Alamosa,Colorado,08003,219,7
2020-07-25,Arapahoe,Colorado,08005,6470,360
2020-07-25,Archuleta,Colorado,08007,25,0
2020-07-25,Baca,Colorado,08009,14,0
2020-07-25,Bent,Colorado,08011,5,0
2020-07-25,Boulder,Colorado,08013,1775,74
2020-07-25,Broomfield,Colorado,08014,378,32
2020-07-25,Chaffee,Colorado,08015,243,19
2020-07-25,Cheyenne,Colorado,08017,7,0
2020-07-25,Clear Creek,Colorado,08019,25,1
2020-07-25,Conejos,Colorado,08021,22,0
2020-07-25,Costilla,Colorado,08023,22,0
2020-07-25,Crowley,Colorado,08025,72,1
2020-07-25,Custer,Colorado,08027,10,0
2020-07-25,Delta,Colorado,08029,98,1
2020-07-25,Denver,Colorado,08031,9101,405
2020-07-25,Dolores,Colorado,08033,1,0
2020-07-25,Douglas,Colorado,08035,1494,56
2020-07-25,Eagle,Colorado,08037,944,9
2020-07-25,El Paso,Colorado,08041,4085,126
2020-07-25,Elbert,Colorado,08039,77,2
2020-07-25,Fremont,Colorado,08043,87,0
2020-07-25,Garfield,Colorado,08045,612,4
2020-07-25,Gilpin,Colorado,08047,13,0
2020-07-25,Grand,Colorado,08049,40,1
2020-07-25,Gunnison,Colorado,08051,216,6
2020-07-25,Hinsdale,Colorado,08053,3,0
2020-07-25,Huerfano,Colorado,08055,6,1
2020-07-25,Jackson,Colorado,08057,8,0
2020-07-25,Jefferson,Colorado,08059,3622,221
2020-07-25,Kit Carson,Colorado,08063,42,3
2020-07-25,La Plata,Colorado,08067,185,2
2020-07-25,Lake,Colorado,08065,61,0
2020-07-25,Larimer,Colorado,08069,1238,32
2020-07-25,Las Animas,Colorado,08071,13,0
2020-07-25,Lincoln,Colorado,08073,6,0
2020-07-25,Logan,Colorado,08075,645,5
2020-07-25,Mesa,Colorado,08077,227,1
2020-07-25,Mineral,Colorado,08079,18,0
2020-07-25,Moffat,Colorado,08081,23,1
2020-07-25,Montezuma,Colorado,08083,96,4
2020-07-25,Montrose,Colorado,08085,255,13
2020-07-25,Morgan,Colorado,08087,672,46
2020-07-25,Otero,Colorado,08089,36,3
2020-07-25,Ouray,Colorado,08091,12,1
2020-07-25,Park,Colorado,08093,39,1
2020-07-25,Phillips,Colorado,08095,20,0
2020-07-25,Pitkin,Colorado,08097,153,2
2020-07-25,Prowers,Colorado,08099,45,0
2020-07-25,Pueblo,Colorado,08101,552,33
2020-07-25,Rio Blanco,Colorado,08103,6,0
2020-07-25,Rio Grande,Colorado,08105,87,2
2020-07-25,Routt,Colorado,08107,94,6
2020-07-25,Saguache,Colorado,08109,107,2
2020-07-25,San Juan,Colorado,08111,2,0
2020-07-25,San Miguel,Colorado,08113,73,0
2020-07-25,Sedgwick,Colorado,08115,11,0
2020-07-25,Summit,Colorado,08117,315,4
2020-07-25,Teller,Colorado,08119,96,2
2020-07-25,Washington,Colorado,08121,46,0
2020-07-25,Weld,Colorado,08123,3386,139
2020-07-25,Yuma,Colorado,08125,57,0
2020-07-26,Adams,Colorado,08001,5587,167
2020-07-26,Alamosa,Colorado,08003,219,7
2020-07-26,Arapahoe,Colorado,08005,6541,360
2020-07-26,Archuleta,Colorado,08007,27,0
2020-07-26,Baca,Colorado,08009,14,0
2020-07-26,Bent,Colorado,08011,5,0
2020-07-26,Boulder,Colorado,08013,1787,74
2020-07-26,Broomfield,Colorado,08014,382,32
2020-07-26,Chaffee,Colorado,08015,277,19
2020-07-26,Cheyenne,Colorado,08017,8,0
2020-07-26,Clear Creek,Colorado,08019,26,1
2020-07-26,Conejos,Colorado,08021,21,0
2020-07-26,Costilla,Colorado,08023,22,0
2020-07-26,Crowley,Colorado,08025,72,1
2020-07-26,Custer,Colorado,08027,10,0
2020-07-26,Delta,Colorado,08029,97,1
2020-07-26,Denver,Colorado,08031,9205,405
2020-07-26,Dolores,Colorado,08033,1,0
2020-07-26,Douglas,Colorado,08035,1519,56
2020-07-26,Eagle,Colorado,08037,964,9
2020-07-26,El Paso,Colorado,08041,4159,126
2020-07-26,Elbert,Colorado,08039,77,2
2020-07-26,Fremont,Colorado,08043,91,0
2020-07-26,Garfield,Colorado,08045,624,4
2020-07-26,Gilpin,Colorado,08047,13,0
2020-07-26,Grand,Colorado,08049,39,1
2020-07-26,Gunnison,Colorado,08051,219,6
2020-07-26,Hinsdale,Colorado,08053,3,0
2020-07-26,Huerfano,Colorado,08055,6,1
2020-07-26,Jackson,Colorado,08057,8,0
2020-07-26,Jefferson,Colorado,08059,3654,221
2020-07-26,Kit Carson,Colorado,08063,42,3
2020-07-26,La Plata,Colorado,08067,187,2
2020-07-26,Lake,Colorado,08065,61,0
2020-07-26,Larimer,Colorado,08069,1255,32
2020-07-26,Las Animas,Colorado,08071,13,0
2020-07-26,Lincoln,Colorado,08073,6,0
2020-07-26,Logan,Colorado,08075,645,5
2020-07-26,Mesa,Colorado,08077,231,1
2020-07-26,Mineral,Colorado,08079,18,0
2020-07-26,Moffat,Colorado,08081,23,1
2020-07-26,Montezuma,Colorado,08083,101,4
2020-07-26,Montrose,Colorado,08085,262,13
2020-07-26,Morgan,Colorado,08087,672,46
2020-07-26,Otero,Colorado,08089,38,3
2020-07-26,Ouray,Colorado,08091,12,1
2020-07-26,Park,Colorado,08093,40,1
2020-07-26,Phillips,Colorado,08095,19,0
2020-07-26,Pitkin,Colorado,08097,153,2
2020-07-26,Prowers,Colorado,08099,46,0
2020-07-26,Pueblo,Colorado,08101,559,33
2020-07-26,Rio Blanco,Colorado,08103,6,0
2020-07-26,Rio Grande,Colorado,08105,87,2
2020-07-26,Routt,Colorado,08107,94,6
2020-07-26,Saguache,Colorado,08109,107,2
2020-07-26,San Juan,Colorado,08111,2,0
2020-07-26,San Miguel,Colorado,08113,73,0
2020-07-26,Sedgwick,Colorado,08115,11,0
2020-07-26,Summit,Colorado,08117,316,4
2020-07-26,Teller,Colorado,08119,97,2
2020-07-26,Washington,Colorado,08121,46,0
2020-07-26,Weld,Colorado,08123,3408,139
2020-07-26,Yuma,Colorado,08125,57,0
2020-07-27,Adams,Colorado,08001,5626,167
2020-07-27,Alamosa,Colorado,08003,220,7
2020-07-27,Arapahoe,Colorado,08005,6570,360
2020-07-27,Archuleta,Colorado,08007,28,0
2020-07-27,Baca,Colorado,08009,14,0
2020-07-27,Bent,Colorado,08011,5,0
2020-07-27,Boulder,Colorado,08013,1802,74
2020-07-27,Broomfield,Colorado,08014,383,32
2020-07-27,Chaffee,Colorado,08015,278,19
2020-07-27,Cheyenne,Colorado,08017,8,0
2020-07-27,Clear Creek,Colorado,08019,26,1
2020-07-27,Conejos,Colorado,08021,21,0
2020-07-27,Costilla,Colorado,08023,22,0
2020-07-27,Crowley,Colorado,08025,72,1
2020-07-27,Custer,Colorado,08027,10,0
2020-07-27,Delta,Colorado,08029,98,1
2020-07-27,Denver,Colorado,08031,9256,405
2020-07-27,Dolores,Colorado,08033,1,0
2020-07-27,Douglas,Colorado,08035,1529,56
2020-07-27,Eagle,Colorado,08037,972,9
2020-07-27,El Paso,Colorado,08041,4280,128
2020-07-27,Elbert,Colorado,08039,79,2
2020-07-27,Fremont,Colorado,08043,91,0
2020-07-27,Garfield,Colorado,08045,626,4
2020-07-27,Gilpin,Colorado,08047,13,0
2020-07-27,Grand,Colorado,08049,39,1
2020-07-27,Gunnison,Colorado,08051,220,6
2020-07-27,Hinsdale,Colorado,08053,3,0
2020-07-27,Huerfano,Colorado,08055,6,1
2020-07-27,Jackson,Colorado,08057,8,0
2020-07-27,Jefferson,Colorado,08059,3676,223
2020-07-27,Kit Carson,Colorado,08063,42,3
2020-07-27,La Plata,Colorado,08067,188,2
2020-07-27,Lake,Colorado,08065,61,0
2020-07-27,Larimer,Colorado,08069,1261,32
2020-07-27,Las Animas,Colorado,08071,13,0
2020-07-27,Lincoln,Colorado,08073,6,0
2020-07-27,Logan,Colorado,08075,645,5
2020-07-27,Mesa,Colorado,08077,233,1
2020-07-27,Mineral,Colorado,08079,18,0
2020-07-27,Moffat,Colorado,08081,23,1
2020-07-27,Montezuma,Colorado,08083,102,4
2020-07-27,Montrose,Colorado,08085,260,13
2020-07-27,Morgan,Colorado,08087,673,46
2020-07-27,Otero,Colorado,08089,38,3
2020-07-27,Ouray,Colorado,08091,12,1
2020-07-27,Park,Colorado,08093,40,1
2020-07-27,Phillips,Colorado,08095,19,0
2020-07-27,Pitkin,Colorado,08097,151,2
2020-07-27,Prowers,Colorado,08099,46,0
2020-07-27,Pueblo,Colorado,08101,563,34
2020-07-27,Rio Blanco,Colorado,08103,6,0
2020-07-27,Rio Grande,Colorado,08105,87,2
2020-07-27,Routt,Colorado,08107,95,6
2020-07-27,Saguache,Colorado,08109,107,2
2020-07-27,San Juan,Colorado,08111,2,0
2020-07-27,San Miguel,Colorado,08113,73,0
2020-07-27,Sedgwick,Colorado,08115,11,0
2020-07-27,Summit,Colorado,08117,318,4
2020-07-27,Teller,Colorado,08119,97,2
2020-07-27,Washington,Colorado,08121,46,0
2020-07-27,Weld,Colorado,08123,3448,139
2020-07-27,Yuma,Colorado,08125,57,0
2020-07-28,Adams,Colorado,08001,5713,168
2020-07-28,Alamosa,Colorado,08003,221,8
2020-07-28,Arapahoe,Colorado,08005,6691,362
2020-07-28,Archuleta,Colorado,08007,32,0
2020-07-28,Baca,Colorado,08009,14,0
2020-07-28,Bent,Colorado,08011,5,0
2020-07-28,Boulder,Colorado,08013,1825,74
2020-07-28,Broomfield,Colorado,08014,385,32
2020-07-28,Chaffee,Colorado,08015,281,19
2020-07-28,Cheyenne,Colorado,08017,8,0
2020-07-28,Clear Creek,Colorado,08019,26,1
2020-07-28,Conejos,Colorado,08021,21,0
2020-07-28,Costilla,Colorado,08023,22,0
2020-07-28,Crowley,Colorado,08025,72,1
2020-07-28,Custer,Colorado,08027,10,0
2020-07-28,Delta,Colorado,08029,100,1
2020-07-28,Denver,Colorado,08031,9387,407
2020-07-28,Dolores,Colorado,08033,1,0
2020-07-28,Douglas,Colorado,08035,1558,56
2020-07-28,Eagle,Colorado,08037,983,9
2020-07-28,El Paso,Colorado,08041,4367,129
2020-07-28,Elbert,Colorado,08039,81,2
2020-07-28,Fremont,Colorado,08043,94,0
2020-07-28,Garfield,Colorado,08045,639,4
2020-07-28,Gilpin,Colorado,08047,13,0
2020-07-28,Grand,Colorado,08049,40,1
2020-07-28,Gunnison,Colorado,08051,230,6
2020-07-28,Hinsdale,Colorado,08053,3,0
2020-07-28,Huerfano,Colorado,08055,6,1
2020-07-28,Jackson,Colorado,08057,8,0
2020-07-28,Jefferson,Colorado,08059,3739,224
2020-07-28,Kit Carson,Colorado,08063,42,3
2020-07-28,La Plata,Colorado,08067,192,2
2020-07-28,Lake,Colorado,08065,67,0
2020-07-28,Larimer,Colorado,08069,1299,33
2020-07-28,Las Animas,Colorado,08071,14,0
2020-07-28,Lincoln,Colorado,08073,6,0
2020-07-28,Logan,Colorado,08075,647,5
2020-07-28,Mesa,Colorado,08077,241,1
2020-07-28,Mineral,Colorado,08079,18,0
2020-07-28,Moffat,Colorado,08081,23,1
2020-07-28,Montezuma,Colorado,08083,103,4
2020-07-28,Montrose,Colorado,08085,263,13
2020-07-28,Morgan,Colorado,08087,673,46
2020-07-28,Otero,Colorado,08089,40,3
2020-07-28,Ouray,Colorado,08091,12,1
2020-07-28,Park,Colorado,08093,40,1
2020-07-28,Phillips,Colorado,08095,19,0
2020-07-28,Pitkin,Colorado,08097,158,2
2020-07-28,Prowers,Colorado,08099,46,0
2020-07-28,Pueblo,Colorado,08101,575,34
2020-07-28,Rio Blanco,Colorado,08103,6,0
2020-07-28,Rio Grande,Colorado,08105,87,2
2020-07-28,Routt,Colorado,08107,96,6
2020-07-28,Saguache,Colorado,08109,107,2
2020-07-28,San Juan,Colorado,08111,2,0
2020-07-28,San Miguel,Colorado,08113,73,0
2020-07-28,Sedgwick,Colorado,08115,11,0
2020-07-28,Summit,Colorado,08117,318,4
2020-07-28,Teller,Colorado,08119,102,2
2020-07-28,Washington,Colorado,08121,46,0
2020-07-28,Weld,Colorado,08123,3462,139
2020-07-28,Yuma,Colorado,08125,57,0
2020-07-29,Adams,Colorado,08001,5794,168
2020-07-29,Alamosa,Colorado,08003,221,8
2020-07-29,Arapahoe,Colorado,08005,6749,362
2020-07-29,Archuleta,Colorado,08007,30,0
2020-07-29,Baca,Colorado,08009,14,0
2020-07-29,Bent,Colorado,08011,5,0
2020-07-29,Boulder,Colorado,08013,1839,75
2020-07-29,Broomfield,Colorado,08014,387,33
2020-07-29,Chaffee,Colorado,08015,281,19
2020-07-29,Cheyenne,Colorado,08017,8,0
2020-07-29,Clear Creek,Colorado,08019,26,1
2020-07-29,Conejos,Colorado,08021,21,0
2020-07-29,Costilla,Colorado,08023,22,0
2020-07-29,Crowley,Colorado,08025,72,1
2020-07-29,Custer,Colorado,08027,10,0
2020-07-29,Delta,Colorado,08029,100,1
2020-07-29,Denver,Colorado,08031,9482,411
2020-07-29,Dolores,Colorado,08033,1,0
2020-07-29,Douglas,Colorado,08035,1577,58
2020-07-29,Eagle,Colorado,08037,1002,9
2020-07-29,El Paso,Colorado,08041,4404,131
2020-07-29,Elbert,Colorado,08039,82,2
2020-07-29,Fremont,Colorado,08043,95,0
2020-07-29,Garfield,Colorado,08045,664,4
2020-07-29,Gilpin,Colorado,08047,13,0
2020-07-29,Grand,Colorado,08049,41,1
2020-07-29,Gunnison,Colorado,08051,244,6
2020-07-29,Hinsdale,Colorado,08053,3,0
2020-07-29,Huerfano,Colorado,08055,6,1
2020-07-29,Jackson,Colorado,08057,8,0
2020-07-29,Jefferson,Colorado,08059,3782,225
2020-07-29,Kit Carson,Colorado,08063,42,3
2020-07-29,La Plata,Colorado,08067,196,2
2020-07-29,Lake,Colorado,08065,68,0
2020-07-29,Larimer,Colorado,08069,1314,34
2020-07-29,Las Animas,Colorado,08071,14,0
2020-07-29,Lincoln,Colorado,08073,6,0
2020-07-29,Logan,Colorado,08075,647,5
2020-07-29,Mesa,Colorado,08077,244,2
2020-07-29,Mineral,Colorado,08079,18,0
2020-07-29,Moffat,Colorado,08081,24,1
2020-07-29,Montezuma,Colorado,08083,103,4
2020-07-29,Montrose,Colorado,08085,265,13
2020-07-29,Morgan,Colorado,08087,673,46
2020-07-29,Otero,Colorado,08089,44,4
2020-07-29,Ouray,Colorado,08091,12,1
2020-07-29,Park,Colorado,08093,41,1
2020-07-29,Phillips,Colorado,08095,19,0
2020-07-29,Pitkin,Colorado,08097,160,2
2020-07-29,Prowers,Colorado,08099,46,0
2020-07-29,Pueblo,Colorado,08101,577,34
2020-07-29,Rio Blanco,Colorado,08103,6,0
2020-07-29,Rio Grande,Colorado,08105,87,2
2020-07-29,Routt,Colorado,08107,96,6
2020-07-29,Saguache,Colorado,08109,107,2
2020-07-29,San Juan,Colorado,08111,2,0
2020-07-29,San Miguel,Colorado,08113,73,0
2020-07-29,Sedgwick,Colorado,08115,11,1
2020-07-29,Summit,Colorado,08117,320,4
2020-07-29,Teller,Colorado,08119,106,2
2020-07-29,Washington,Colorado,08121,46,0
2020-07-29,Weld,Colorado,08123,3478,141
2020-07-29,Yuma,Colorado,08125,57,0
2020-07-30,Adams,Colorado,08001,5868,168
2020-07-30,Alamosa,Colorado,08003,222,8
2020-07-30,Arapahoe,Colorado,08005,6798,362
2020-07-30,Archuleta,Colorado,08007,31,0
2020-07-30,Baca,Colorado,08009,14,0
2020-07-30,Bent,Colorado,08011,5,0
2020-07-30,Boulder,Colorado,08013,1864,75
2020-07-30,Broomfield,Colorado,08014,392,32
2020-07-30,Chaffee,Colorado,08015,281,19
2020-07-30,Cheyenne,Colorado,08017,8,0
2020-07-30,Clear Creek,Colorado,08019,26,1
2020-07-30,Conejos,Colorado,08021,23,0
2020-07-30,Costilla,Colorado,08023,22,0
2020-07-30,Crowley,Colorado,08025,72,1
2020-07-30,Custer,Colorado,08027,10,0
2020-07-30,Delta,Colorado,08029,101,1
2020-07-30,Denver,Colorado,08031,9529,411
2020-07-30,Dolores,Colorado,08033,1,0
2020-07-30,Douglas,Colorado,08035,1594,58
2020-07-30,Eagle,Colorado,08037,1006,9
2020-07-30,El Paso,Colorado,08041,4477,131
2020-07-30,Elbert,Colorado,08039,83,2
2020-07-30,Fremont,Colorado,08043,101,0
2020-07-30,Garfield,Colorado,08045,682,4
2020-07-30,Gilpin,Colorado,08047,13,0
2020-07-30,Grand,Colorado,08049,41,1
2020-07-30,Gunnison,Colorado,08051,246,6
2020-07-30,Hinsdale,Colorado,08053,3,0
2020-07-30,Huerfano,Colorado,08055,6,1
2020-07-30,Jackson,Colorado,08057,8,0
2020-07-30,Jefferson,Colorado,08059,3821,226
2020-07-30,Kit Carson,Colorado,08063,42,3
2020-07-30,La Plata,Colorado,08067,197,2
2020-07-30,Lake,Colorado,08065,69,0
2020-07-30,Larimer,Colorado,08069,1335,34
2020-07-30,Las Animas,Colorado,08071,15,0
2020-07-30,Lincoln,Colorado,08073,6,0
2020-07-30,Logan,Colorado,08075,647,5
2020-07-30,Mesa,Colorado,08077,250,2
2020-07-30,Mineral,Colorado,08079,18,0
2020-07-30,Moffat,Colorado,08081,24,1
2020-07-30,Montezuma,Colorado,08083,107,4
2020-07-30,Montrose,Colorado,08085,265,13
2020-07-30,Morgan,Colorado,08087,673,46
2020-07-30,Otero,Colorado,08089,49,4
2020-07-30,Ouray,Colorado,08091,12,1
2020-07-30,Park,Colorado,08093,41,1
2020-07-30,Phillips,Colorado,08095,19,0
2020-07-30,Pitkin,Colorado,08097,162,2
2020-07-30,Prowers,Colorado,08099,47,0
2020-07-30,Pueblo,Colorado,08101,590,34
2020-07-30,Rio Blanco,Colorado,08103,6,0
2020-07-30,Rio Grande,Colorado,08105,87,2
2020-07-30,Routt,Colorado,08107,98,6
2020-07-30,Saguache,Colorado,08109,107,2
2020-07-30,San Juan,Colorado,08111,2,0
2020-07-30,San Miguel,Colorado,08113,73,0
2020-07-30,Sedgwick,Colorado,08115,11,1
2020-07-30,Summit,Colorado,08117,339,4
2020-07-30,Teller,Colorado,08119,105,2
2020-07-30,Washington,Colorado,08121,46,0
2020-07-30,Weld,Colorado,08123,3491,141
2020-07-30,Yuma,Colorado,08125,57,0
2020-07-31,Adams,Colorado,08001,5957,171
2020-07-31,Alamosa,Colorado,08003,224,9
2020-07-31,Arapahoe,Colorado,08005,6877,362
2020-07-31,Archuleta,Colorado,08007,32,0
2020-07-31,Baca,Colorado,08009,14,0
2020-07-31,Bent,Colorado,08011,5,0
2020-07-31,Boulder,Colorado,08013,1890,75
2020-07-31,Broomfield,Colorado,08014,398,32
2020-07-31,Chaffee,Colorado,08015,286,19
2020-07-31,Cheyenne,Colorado,08017,8,0
2020-07-31,Clear Creek,Colorado,08019,26,1
2020-07-31,Conejos,Colorado,08021,23,0
2020-07-31,Costilla,Colorado,08023,22,0
2020-07-31,Crowley,Colorado,08025,72,1
2020-07-31,Custer,Colorado,08027,10,0
2020-07-31,Delta,Colorado,08029,104,1
2020-07-31,Denver,Colorado,08031,9623,412
2020-07-31,Dolores,Colorado,08033,1,0
2020-07-31,Douglas,Colorado,08035,1616,58
2020-07-31,Eagle,Colorado,08037,1026,9
2020-07-31,El Paso,Colorado,08041,4575,136
2020-07-31,Elbert,Colorado,08039,85,2
2020-07-31,Fremont,Colorado,08043,102,0
2020-07-31,Garfield,Colorado,08045,691,4
2020-07-31,Gilpin,Colorado,08047,13,0
2020-07-31,Grand,Colorado,08049,42,1
2020-07-31,Gunnison,Colorado,08051,246,6
2020-07-31,Hinsdale,Colorado,08053,3,0
2020-07-31,Huerfano,Colorado,08055,6,1
2020-07-31,Jackson,Colorado,08057,8,0
2020-07-31,Jefferson,Colorado,08059,3874,227
2020-07-31,Kit Carson,Colorado,08063,42,3
2020-07-31,La Plata,Colorado,08067,197,2
2020-07-31,Lake,Colorado,08065,70,0
2020-07-31,Larimer,Colorado,08069,1359,35
2020-07-31,Las Animas,Colorado,08071,15,0
2020-07-31,Lincoln,Colorado,08073,6,0
2020-07-31,Logan,Colorado,08075,647,5
2020-07-31,Mesa,Colorado,08077,255,3
2020-07-31,Mineral,Colorado,08079,18,0
2020-07-31,Moffat,Colorado,08081,24,1
2020-07-31,Montezuma,Colorado,08083,107,4
2020-07-31,Montrose,Colorado,08085,274,13
2020-07-31,Morgan,Colorado,08087,674,46
2020-07-31,Otero,Colorado,08089,52,5
2020-07-31,Ouray,Colorado,08091,12,1
2020-07-31,Park,Colorado,08093,42,1
2020-07-31,Phillips,Colorado,08095,19,0
2020-07-31,Pitkin,Colorado,08097,166,2
2020-07-31,Prowers,Colorado,08099,47,0
2020-07-31,Pueblo,Colorado,08101,597,34
2020-07-31,Rio Blanco,Colorado,08103,6,0
2020-07-31,Rio Grande,Colorado,08105,87,2
2020-07-31,Routt,Colorado,08107,99,6
2020-07-31,Saguache,Colorado,08109,107,2
2020-07-31,San Juan,Colorado,08111,2,0
2020-07-31,San Miguel,Colorado,08113,73,0
2020-07-31,Sedgwick,Colorado,08115,11,1
2020-07-31,Summit,Colorado,08117,339,4
2020-07-31,Teller,Colorado,08119,110,3
2020-07-31,Washington,Colorado,08121,47,0
2020-07-31,Weld,Colorado,08123,3523,141
2020-07-31,Yuma,Colorado,08125,62,0
2020-08-01,Adams,Colorado,08001,6018,171
2020-08-01,Alamosa,Colorado,08003,224,9
2020-08-01,Arapahoe,Colorado,08005,6932,363
2020-08-01,Archuleta,Colorado,08007,33,0
2020-08-01,Baca,Colorado,08009,14,0
2020-08-01,Bent,Colorado,08011,5,0
2020-08-01,Boulder,Colorado,08013,1905,75
2020-08-01,Broomfield,Colorado,08014,406,32
2020-08-01,Chaffee,Colorado,08015,286,19
2020-08-01,Cheyenne,Colorado,08017,8,0
2020-08-01,Clear Creek,Colorado,08019,27,1
2020-08-01,Conejos,Colorado,08021,23,0
2020-08-01,Costilla,Colorado,08023,22,0
2020-08-01,Crowley,Colorado,08025,72,1
2020-08-01,Custer,Colorado,08027,10,0
2020-08-01,Delta,Colorado,08029,105,1
2020-08-01,Denver,Colorado,08031,9693,413
2020-08-01,Dolores,Colorado,08033,1,0
2020-08-01,Douglas,Colorado,08035,1624,59
2020-08-01,Eagle,Colorado,08037,1041,9
2020-08-01,El Paso,Colorado,08041,4634,137
2020-08-01,Elbert,Colorado,08039,85,2
2020-08-01,Fremont,Colorado,08043,110,0
2020-08-01,Garfield,Colorado,08045,705,4
2020-08-01,Gilpin,Colorado,08047,16,0
2020-08-01,Grand,Colorado,08049,43,1
2020-08-01,Gunnison,Colorado,08051,246,6
2020-08-01,Hinsdale,Colorado,08053,3,0
2020-08-01,Huerfano,Colorado,08055,6,1
2020-08-01,Jackson,Colorado,08057,8,0
2020-08-01,Jefferson,Colorado,08059,3915,227
2020-08-01,Kit Carson,Colorado,08063,43,3
2020-08-01,La Plata,Colorado,08067,198,2
2020-08-01,Lake,Colorado,08065,70,0
2020-08-01,Larimer,Colorado,08069,1376,35
2020-08-01,Las Animas,Colorado,08071,15,0
2020-08-01,Lincoln,Colorado,08073,6,0
2020-08-01,Logan,Colorado,08075,647,5
2020-08-01,Mesa,Colorado,08077,260,3
2020-08-01,Mineral,Colorado,08079,18,0
2020-08-01,Moffat,Colorado,08081,25,1
2020-08-01,Montezuma,Colorado,08083,108,4
2020-08-01,Montrose,Colorado,08085,278,13
2020-08-01,Morgan,Colorado,08087,676,46
2020-08-01,Otero,Colorado,08089,54,6
2020-08-01,Ouray,Colorado,08091,12,1
2020-08-01,Park,Colorado,08093,41,1
2020-08-01,Phillips,Colorado,08095,19,0
2020-08-01,Pitkin,Colorado,08097,168,2
2020-08-01,Prowers,Colorado,08099,48,0
2020-08-01,Pueblo,Colorado,08101,611,34
2020-08-01,Rio Blanco,Colorado,08103,7,0
2020-08-01,Rio Grande,Colorado,08105,87,2
2020-08-01,Routt,Colorado,08107,106,6
2020-08-01,Saguache,Colorado,08109,107,2
2020-08-01,San Juan,Colorado,08111,2,0
2020-08-01,San Miguel,Colorado,08113,76,0
2020-08-01,Sedgwick,Colorado,08115,11,1
2020-08-01,Summit,Colorado,08117,322,4
2020-08-01,Teller,Colorado,08119,112,3
2020-08-01,Washington,Colorado,08121,47,0
2020-08-01,Weld,Colorado,08123,3525,141
2020-08-01,Yuma,Colorado,08125,62,0
2020-08-02,Adams,Colorado,08001,6084,171
2020-08-02,Alamosa,Colorado,08003,224,9
2020-08-02,Arapahoe,Colorado,08005,7004,363
2020-08-02,Archuleta,Colorado,08007,33,0
2020-08-02,Baca,Colorado,08009,14,0
2020-08-02,Bent,Colorado,08011,5,0
2020-08-02,Boulder,Colorado,08013,1938,75
2020-08-02,Broomfield,Colorado,08014,415,32
2020-08-02,Chaffee,Colorado,08015,287,19
2020-08-02,Cheyenne,Colorado,08017,8,0
2020-08-02,Clear Creek,Colorado,08019,27,1
2020-08-02,Conejos,Colorado,08021,23,0
2020-08-02,Costilla,Colorado,08023,22,0
2020-08-02,Crowley,Colorado,08025,72,1
2020-08-02,Custer,Colorado,08027,10,0
2020-08-02,Delta,Colorado,08029,109,1
2020-08-02,Denver,Colorado,08031,9778,413
2020-08-02,Dolores,Colorado,08033,1,0
2020-08-02,Douglas,Colorado,08035,1647,59
2020-08-02,Eagle,Colorado,08037,1049,9
2020-08-02,El Paso,Colorado,08041,4659,137
2020-08-02,Elbert,Colorado,08039,86,2
2020-08-02,Fremont,Colorado,08043,111,0
2020-08-02,Garfield,Colorado,08045,713,4
2020-08-02,Gilpin,Colorado,08047,16,0
2020-08-02,Grand,Colorado,08049,43,1
2020-08-02,Gunnison,Colorado,08051,254,6
2020-08-02,Hinsdale,Colorado,08053,3,0
2020-08-02,Huerfano,Colorado,08055,6,1
2020-08-02,Jackson,Colorado,08057,8,0
2020-08-02,Jefferson,Colorado,08059,3950,227
2020-08-02,Kit Carson,Colorado,08063,43,3
2020-08-02,La Plata,Colorado,08067,199,2
2020-08-02,Lake,Colorado,08065,71,0
2020-08-02,Larimer,Colorado,08069,1399,35
2020-08-02,Las Animas,Colorado,08071,15,0
2020-08-02,Lincoln,Colorado,08073,6,0
2020-08-02,Logan,Colorado,08075,648,5
2020-08-02,Mesa,Colorado,08077,267,3
